#1_id	#2_content	#3_label
TRAIN_726	ياطيب يوم الخميس وليلة الجمعه عطله وكلن يشوف اهله مع اصحابه فيه اكثر الناس هذا اليوم مجتمعه الله يعين الذي مبعد عن احبابه . . ! !	pos
TRAIN_182	بين كل خير وخير : مسافہ مرهقہ تسمى الإبتلاء ! مليئہ ﺑ الأجر لمن يصبر ويحتسب ! ف الحمدللہ على كل حال 3	pos
TRAIN_1364	استبيحني عذر عطيتك قلبي وأعماقه اطلب مني العفو ؛ أخذت أغلى ما أملك !	neg
TRAIN_1320	انا احب غيرك صعب ❤️	pos
TRAIN_485	علمتني الحياة : أن تغير القلوب اصبح أسهل من تغير الثياب . .	neg
TRAIN_1179	ان تركتك مصيبه وان قربتك حرام اشهد انك عقوبه حسبي الله عليك |95	neg
TRAIN_1279	سعادة الانسان هي : الصبر ، والأستغفار ، والحمد أسأل الله أن يسعد قلبي وقلوبكم .	pos
TRAIN_134	بحلم اعدي الزمن في نطه مش ضاامن #Monuir	pos
TRAIN_923	USER انا جديدة عالتويتر . . ممكن نصير اصدقاء ؟ ؟ رح يشرفني هالشي . .	pos
TRAIN_606	كل شي بالديره بدايته حلوه و بعدين نوصل لمرحله اليأس منه ! !	neg
TRAIN_410	ﻳﻘﻮﻝ ﺃﺣﺪ ﺍﻟﺤﻜﻤﺎﺀ : ﻗﺪ ﻳﻨﺼﺤﻚ ﺷﺨﺺ ﺑﺄﻣﺮ ﻭﻫﻮ ﻻ ﻳﻔﻌﻠﻪ ، ﻟﻴﺲ ﻷﻧﻪ ﻣﺘﻨﺎﻗﺾ ! ، ﺑﻞ ﺭﺑﻤﺎ ﺗﻤﻨﻰ ﻟﻚ ﺍﻟﺨﻴﺮ ﻓﻲ ﺃﻣﺮ ﻟﻢ ﻳﺴﺘﻄﻴﻊ ﻓﻌﻠﻪ	pos
TRAIN_364	USER 7 مليون اردني و 7 مليون مشكل	neg
TRAIN_441	USER بس هاد مو حلو لانو ما عندي واحد متله 🙄 وانا احب الارانب	neg
TRAIN_385	#يا_يابان انتي بتعرفي انه قناة الاردن الرياضية بتعيد مباراتنا مع كوريا الشمالية ؟ ؟ لو بتعرفي كان خليتينا نفوز	neg
TRAIN_1308	USER وين مختفي القمر عنا . . و حارمنا من طلاته الحلوه	neut
TRAIN_1130	USER بوراكان اذا تكرمت بغيتك عالخاص	pos
TRAIN_77	أوكازيوون البراءة للجميع . . إلحق الفرصة ! #مفيش_فايدة	neg
TRAIN_991	لآ تحآول آن تكون آنسآن لآ يخطئ فهذآ مستحيل ، بل كن آنسآن يتعلم من آخطآئهہ فهذآ عظيم . ♡ حقيقھہ .	neut
TRAIN_1303	كبرت سنين ! كسرت حاجز العشرين . . حبيت أكثر من اللازم عرفت أن البني أدم ؟ سوالف ، ذكريات ، وطين	neg
TRAIN_518	الهلال آخر المواسم في الدوري شغلته يوصل المتصدر للمنصة ويرجع	neut
TRAIN_1385	يقول أحد الحكماء : الدنيا ثلاث أيام ، الأمس : عشناه ولن يعود ، اليوم : نعيشه ولن يدوم ، الغد : لا ندري أين سنكون ؟ ، فصافح وسامح ودع الخلق للخالق	neut
TRAIN_1306	أخاف أوصفك و احكي عنك ويحبونك	neg
TRAIN_292	أناقة لسانك هي ترجمة ل أناقة أفكارك ، فلا ترفع صوتك ! بل ارفع مستوى كلماتك ツ	neut
TRAIN_1237	لا تحزن فالمعصيه لها توبه ، و الهم له فرحه و الإكتئاب له راحة و الضيقه لها سعاده و كل شيء له حل ، فقط ثق بالله و أصبر . .	pos
TRAIN_1485	رسايل العشاق لطف وذرابة كلام عشق وشوق وورود وقلوب وحنا رسايلنا تجيب . . الكآبة عطنا معك خبز وزبادي وسن توب 😉	neg
TRAIN_1148	صغير وخليتك كبير مشكلتي كبرت الصغير .	neg
TRAIN_350	بسيطة أحلام الطفولة ، لكنها سرعان ما تغادرنا . .	neg
TRAIN_247	USER مخطئين . . ماتا يجب ان يكون مكان يانوزاي ويانوزاي مكان ماتا .	neg
TRAIN_1497	USER يالله متى يبدا الراجح بكره معي امتحان	neut
TRAIN_722	نسيتني في الليل و نجوم الاسحار قيلت مالي مرقد في ضلالك . . خليتني اتعب على جزل الافكار قلت القصيد وقلت لك طاب فالك . .	neut
TRAIN_1266	ما أحزن الله عبدا إلا وأسعده 3	pos
TRAIN_107	اعلنت فشلى فى #الثانوية_العامة	neg
TRAIN_782	#عزيزي_المسافر فصل ثوب العيد أولا وسافر تجي تلاقيه جاهز . بدل ما تتربش وتربش الخياطين واصلا ممكن ترجع مفلس 😊 #نصيحة مجرب	pos
TRAIN_1127	USER ميدوو ماليكش دعوه بتريكه انت مهم عملت هيفضل تريكه حبيب الملايين وقاهر البوابين كل عيش يا بيني وركز في شعرك قصدي شغلك	pos
TRAIN_637	لا شيء سينتظرك ، لا وقت لا أصدقاء ولا حتى الأشياء التي تحبها ، قطار الحياة أسرع مما تتصور ، ما لم تحقق ما تريده اليوم : قد تندم عليه لاحقا .	neut
TRAIN_68	محدش عنده فكة وجع ! !	neg
TRAIN_1374	٠ أعوذ بالله من جهد البلاء ودرك الشقاء وسؤ القضاء وشماتة الأعداء	neut
TRAIN_161	USER عن اذنك وقت صلاة الكل فاسدين سنة وشيعة	neg
TRAIN_1437	مفاهيم البر الذي ينطلق من مبدأ الواجب تكسرت في حس الغالي محمد وتجلى بره ممزوجا بالفرحة والاستمتاع #محمد_طارق_الحبيب_يتبرع_…	pos
TRAIN_678	يا حي يا قيوم برحمتك استغيث ، أصلح لي شأنى كله ، ولا تكلنى إلى نفسي طرفة عين .	pos
TRAIN_452	💥 تنبيه : كل من عليه قضاء من رمضان السابق فليعجل بصيامه قبل أن يضيق عليه الوقت 🌹 فضلا ساهم بالنشر للتذكير بالموضوع جزيت …	neut
TRAIN_796	الي يقول الفلوس وصخ الدنيا هو اوصخ اوصاخ الدنيا	neg
TRAIN_1088	خذ عيوني / وإسهر الليل . . مادام مانلت في وصل الحبايب ( إشاده ) وانا ؟ بنام . . وعلم إحساسك : ينام مع قسوتك : نوم المشاعر عباده !	neg
TRAIN_541	ياكرهني للزعل لا خذا من عيونك الفرحه .	neg
TRAIN_35	حزب النور يهدد بكشف ملفات اخونة الدولة . لم اكن اعرف ان كلمة الحق مشروطة بمصالح حزبية .	neg
TRAIN_470	USER غيد(ن ) تصخر قاسي القلب تصخير تقول ماتعرف شراب وطعامي زين المحيا توه بسنه اصغير في نضرتي ماوصل عشرين	neg
TRAIN_1484	USER صراحه اليوم ابداع ماشاءالله عليكم	pos
TRAIN_1182	عندما تتحول الهوايات الى اولويات وتسخر لها كل الامكانيات وترسم لها الاستراتيجيات الثابتة والجوائز القيمة . . فاعتقد ان الامر ي …	neg
TRAIN_581	على سبيل الذكريات . . منهج الإحصاء أفادني كثير إني ما أصدق أي إحصاءات و دراسات لأن بعضها مضللة و الطب رسخ فينا مفهوم مصداقية المصدر 👌	pos
TRAIN_529	USER الله يخليلك عيالك عرفت تربيه شكرا	pos
TRAIN_1342	گل ضحگہ من شفاتگ تقلب الدنيآ جنون . . انت للدنيٱ بذاٱتگ . فوق مٱ لٱ يعقلون . . ♥	pos
TRAIN_1086	توادعنا وودعنا المكان وحارت الأقدام ولا ملت شفاه افواهنا ترديد اسامينا . .	neg
TRAIN_1223	احلى خبر ممكن اسمعه فى حياتى هى دى السعاده كارمن سليمان فى جامعه القاهره الله اكبر ❤	pos
TRAIN_1103	ياليتني نومه ، ياليتني انفاسه ، ياليتني احلامه 💜 .	pos
TRAIN_366	اصبر . . وهيدهشك برزقه	pos
TRAIN_851	وحده تقول : كنت أفضفض لأخوي وضاق صدره عليي كثير يريد يضمني بس عماني ما متعود ! قال : تريدي شي من الدكان ؟ المشاعر صحراوية 😂 😂	pos
TRAIN_572	#شكرا جزيلا لمن إلتمس لنا العذر قبل إن نعتذر ، ولمن قدر أوضاعنا قبل أن نشرحها ، ولمن أحبنا رغم عيوبنا وعفى الله عن من قال …	pos
TRAIN_698	البعض : يبكي كي ينسى البعض : يضحك كي ينسى البعض : ينام كي ينسى البعض : يصمت كي ينسى أنا أفعل الأربعه ولا أنسى . .	neut
TRAIN_1113	افعل الخير مهما استصغرته فلا تدري أي عمل يدخلك الجنه .	neut
TRAIN_228	🍃 🌟 ❤️ لما تكون هدية العمر لك شخص مايتعوض تشوف السعاده والراحة بقربه،هنا جديا يكون الاكتفاء . 🎀	pos
TRAIN_1353	USER صراحه الشباب اسعدونا الله يوفقعم ويسهدهم	pos
TRAIN_668	USER الاجانب مو احسن منا يسوون يارد سيل و قراج سيل . . احنا رصيف سيل و نبيع دراريع يهال و بخانق بتسعين دينار للقطعه 😆 👍	pos
TRAIN_493	#سعوديات_نطالب_باسقاط_الولايه54 اعترف انا ولي امر وألحين رايح اعذب اللي تحت ولايتي	neg
TRAIN_490	الغرب ليسوا عباقرة ونحن أغبياء ! ھم فقط يدعمون الفاشل : حتى ينجح ! ونحن نحارب الناجح : حتى يفشل !	neg
TRAIN_1104	حاول أن تجعل كل من يراك يتمنى أن يكون مثلك . وكل من يعرفك يدعو لك بخير . وكل من يسمع عنك يتمنى مقابلتك	pos
TRAIN_687	USER اجمالي الدين ٩٥ - ٤٥ دين قديم - ٢ تسديد لامك وابوك الباقي ٤٨ - ٣ اللي بقو معاي + ٤٥ اساس الدين = ٤٨ هذي الحسبه	neut
TRAIN_1042	جنيف : عضو المؤتمر الشعبي شجاع : أولوياتنا في الحوار هي وقف العدوان على اليمن ورفع الحصار	neut
TRAIN_1359	انت تدري من أفعالك وش حصل مإت ورد ومإت قلب ومإت حس أنت ! يا إنك . . تبي قطع : الوصل أو إنك : في . . الحقيقه مإ تحس ؟	neg
TRAIN_1141	تقلب الكون كله لو تأخرت خطوه 🎼 . .	neg
TRAIN_945	USER فلسطين ١٠٠ دينار الازهر اظن ٨٠	neut
TRAIN_594	خلصوا الرجال بالله ‼ ️ ٣بنات في كوفي في المطار يبيعوا والله لاهي عارفة تحاسب ولاتشغل ماكينة القهوة ولا شي وشافوا واحد متشيك ويتضاربوا ع خدمته 😡	neg
TRAIN_1123	USER حتى هنا في المدينة صراحة مرة غبااء وحاجة تنرفز 😖	neg
TRAIN_132	ومهما يزيد بطش السجان قدام صوتي بكون جبان . . #زكريات_التراس_حر	pos
TRAIN_850	USER كل التوفيق لي الفريق وخطوه ايجابيه نحو وضع اهداف وخطه مستقبليه واضحه وبكل شفافيه لجميع اعيان المنطقه شكرا اداره الفريق الى الامام	pos
TRAIN_244	USER انت مثل العنز اللي تمذخ بذنبه النعجه 🐐 🐐	neg
TRAIN_1172	تعودت اني اسمع وما اقراء . .	neg
TRAIN_940	#smmgaza موقع جوبس يعتبر موقع فلسطيني حسب دلائل اليكسا	neut
TRAIN_1403	الجماهير السعودية عاتبة على منتخبها لفشله المتكرر ولن تعود لرضاها ببطولة أو بطولتين فهذه عادة المجتمعات الشكاكة تغضب بسرعة و …	neg
TRAIN_871	USER وانته طبعا ما صدقت هذا الشيء صح ؟	neut
TRAIN_1378	بين بعدک و قربک مآ وصلت ل قرآر مره أنسى هوآک و مره أموت فيک ! في محيط المشآعر ؛ ذكريآتک مدآر مبتليني وصآلک و الجفآ : مبتليک ! !	neg
TRAIN_784	USER انا شخصيا ومن ينظم لصوتي اطلب من الحكومه اعطاء الاتحاد العام لعمال السلطنة خاصه والاتحادات الاخرى عامة صلحيات قوية	neut
TRAIN_617	أجواء العيد وازدحام الاماكن والعموم مستانس وساكب الوضع صاخب بستايل ( New Year's ) بصبغه أسلاميه ^ _ *	pos
TRAIN_1061	خلصنا من مباراة اليوم و بعدها الريان و الوكرة فملعب الغرافة أتمنى من الجمهور يحضر الملعب كبير و المواقف واجد #حملة_نحضر_للريان_امام_الوكره	neut
TRAIN_227	التمر حاليا : والعباس ابو فاضل مالي دخل وماريد انطبخ ، اني عاجبني ابقى خلال	neg
TRAIN_963	د.فتحية اللولو أستاذة قسم التربية تقول لا يعقل أن نتفاجأ باعتماد الوزارة برام الله لنظام توجيهي جديد وفرضه على غزة . #تعديل_توجيهي_الجديد	neut
TRAIN_358	الفاشلون دراسيا رائعون واقعيا 😌 👌	pos
TRAIN_482	حينما برزت جهالة الفتوى وجدنا عواقبها جر البلدان إلى ثورات لم تخدم دينا ولادنيا إنما جنت الشعوب ويلات وويلات وخدمت أعداء ال …	neg
TRAIN_1215	كلام يفتح النفس ف آخر يوم من يوليو 💭 ؟	neut
TRAIN_484	يوم السبت ستكون الجماهير الرياضية مع اول تطبيق كامل للتذاكر الالكترونية لدخول مباراة #الاهلي_الرائد فجميع المقاعد مرقمه !	pos
TRAIN_1470	جمهور الاعلام المحافظ تاج على راسي وأشكر كل داعم و مصوت و داعي والله يجعلني خير مما تظنون #ZDRSEDK4 #علي_الهمش	neut
TRAIN_1064	في الدنيا كل شيء يتغير ( الصديق ، الحبيب ، القريب ) ما عدا قلب الوالدين يظل كما هو . فإدعوا لهم فالدعاء قليل في حقهم 🌹	pos
TRAIN_650	اشهد ان لا اله الا الله و اشهد ان محمد رسول الله و اشهد ان عليا ولي الله	neut
TRAIN_278	الافضل لفان غال ان يستقيل قبل ان يقال .	neg
TRAIN_1161	USER اسميها تايتنك ع ذالحجم !	neg
TRAIN_1216	عطيتك احساس ما يستاهله غيرك وأطير بك حب ، من قمة إلى قمه ماني بقايل مثل غيري : أنا طيرك أنا ( ملاذك ) من اللي مالهم ذمه	pos
TRAIN_1059	ليت الوفااء والطيب في شخص موجود تصبح الدنياا بالخير معروفة ° _ ° ♥	pos
TRAIN_545	والله مانشستر مورينهو ممتع جدا لكن يحتاج لاعبين بالشتاء على مزاجه ❤️ 💘 💘	pos
TRAIN_26	ﻋﻦ ﻛﻞ ﻣﺮﻩ ﻋﻤﻠﺖ ﻋﺒﻴﻂ ﻭﺍﻧﺖ ﺳﺎﻣﻊ ﺣﺪ ﺑﻴﺘﻜﻠﻤ ﻋﻠﻴﻚ ﻭﺍﻧﺖ ﻟﺴﺔ ﺑﺘﻌﺎﻣﻠﻪ ﻛﻮﻳﺲ ( : ! ! .	neg
TRAIN_1049	انا احمد من غزة كائن بشري مش حيوان وبدي كهربا #بدنا_كهربا	neg
TRAIN_267	#العقرب شخص مخلص للحبيب ، للعائله ، والأصدقاء .	pos
TRAIN_1219	👨 تغارين ؟ 👧 : لا من شو اغار 👨 : نزين قوليلي احبك 👧 : خل البنت الي سوتلك لايك ساعه 5 : 07 : 20 تقول لك .	neg
TRAIN_306	من شاف حاله . . انشغل باله	neg
TRAIN_632	أبسط شيء في الأناقة نظافة قلبك ؛ لا تؤذي أحد ولا تجرح أحد ، كن شيئا جميلا لا ينساه البشر من حولك .	pos
TRAIN_736	وينك ؟ ما وحشتك عيني و حنيت ؟ # يالنوم تكفى وينك ؟ !	neg
TRAIN_198	بدأ الاسلام غريبا و سيعود غريبا فطوبى للغرباء ✨ 💕 .	pos
TRAIN_46	ﺍﻧﺖ ﻓﻮﺽ ﻭ ﺍﻧﺖ ﺍﻗﺘﻞ ﻭ ﺍﻧﺖ ﺍﺷﻤﺖ ﺍﻧﺘﻮﺍ ﺍﻟﺘﻼ ﺗﺔ ﻫﺘﻘﺎﺑﻠﻮﺍ ﻧﻔﺲ ﺍﻟﺮﺏ ﻳﻮﻡ ﻻ ﻳﻨﻔﻊ ﺍﻟﻨﺪﻡ ﻭﻻ ﺍﻟﺤﺴﺮﺓ !	neg
TRAIN_1334	الليالي دون رمسآته مليله ع الملآ مفنود مآ مثله يشآفي ♥	pos
TRAIN_480	USER مبروك للأهلي وجماهيره وللسومة الهدفين يحتاج النادي للعمل الكثير فترة التوقف وإن شاء الله يتم إصلاح الأخطاء حتى ننافس علي الدوري	pos
TRAIN_1298	الزام الشركات الكبرى بتعهيد نسبة مشاريعها للشاب الاماراتي . #الحوار_الوطني_حول_الشباب	neut
TRAIN_946	إذا استعجلت في صلاتك فتذكر أن كل ماتريد لحاقه وجميع ما تخشى فواته بيد من وقفت أمامه . . ! !	neut
TRAIN_218	زين الدين زيدان : لست قلق بخصوص الأهداف التي يتلقاها الفريق في المباريات الأخيرة ، هذه هي كرة القدم و دائما ما سيحصل هذا الأم …	neut
TRAIN_1142	المهم يغير عليا ، محترمني وفاهمني . . 🙆🏼 🎧	pos
TRAIN_157	# اشتقت لك م عاد لعيوني صبر ' البرد بعدك والدفى ضمه يديك ~ ( =| 3	pos
TRAIN_15	إزاى هيكون انسان بصحيح من غير ماا يقول الرأى صريح ♥ من غ ير ما يغنى بحرية ♥	pos
TRAIN_759	لو حاجتي تقسى على قلب ذابل يموت قلبي ماتموت الشهامه انا خسرت اقروم . . بس المقابل كسبت نفسي ما اهين الكرامه	neut
TRAIN_372	في ناس مو لاقي تفسير الهم غير قول الله تعالى ( في قلوبهم مرض فزادهم الله مرضا ولهم عذاب أليم بما كانوا يكذبون ) صدق الله العظيم …	neg
TRAIN_31	ﺇﺫﺍ ﺻﻌﺐ ﻋﻠﻴﻚ ﺃﻱ ﺷﺊ ﻓﻘﻞ ﺩﻋﺎﺀ ﺍﻟﺮﺳﻮﻝ ﺻﻠﻰ ﺍﻟﻠﻪ ﻋﻠﻴﻪ ﻭﺳﻠﻢ : ( ﺍﻟﻠﻬﻢ ﻻ ﺳﻬﻞ ﺇﻻ ﻣﺎ ﺟﻌﻠﺘﻪ ﺳﻬﻼ ، ﻭﺃﻧﺖ ﺗﺠﻌﻞ ﺍﻟﺤﺰﻥ ﺇﺫﺍ ﺷﺌﺖ ﺳﻬﻼ ) ﺳﺘﺠﺪ ﺍﻟﻔﺮﻕ .	pos
TRAIN_374	لأنك تسامحهم دائما لا يشعرون بخطأهم . .	neg
TRAIN_153	المعارضون لاقتحام #الفلوجه نفسهم هم الذين دعموا قتبنا طوال ١٣سنة ولم يعترضوا على وجود داعش في الفلوجة #اقتحام_الفلوجة	neg
TRAIN_618	USER زين صورت البنت مافيها شي و تينن الي نزلتي بروفايلها بس انتي مشكله بقره نزلت صورتج حاشني ان فولو 😂	neg
TRAIN_728	USER ﺑﻨﺖ ﺍﻟﺒﺪﻭ ﻳﺎﻟﻔﺎﺗﻨﻪ ﻭ ﺷﻴﺨﺔ ﺍﻟﺰﻳﻦ ﻭﺃﻧﺘﻲ ﺍﻟﺠﻤﺎﻝ ﺍﻟﻴﻮﺳﻔﻲ ﻳﺎﺟﻤﻴﻠﻪ 😘 😂	pos
TRAIN_835	جمهور الموج كونوا فالموعد الليلة لنرسم لوحة فنية في عشق الأزرق وستتوج إن شاء الله بإنتصار في مجمع صحار #صحم_تستحق_والأزرق…	pos
TRAIN_1062	في ليلة العيد طاحت . . دمعتي بيدي وآحاول آنام واذكر ضحكتك واصحى تبغى الحقيقة ترى وقت اللقاء : عيدي مع إحترامي لعيد الفطر وال …	pos
TRAIN_802	اختصرت حب عمري في شخص يشبه فرحة الناس لاشافوا مطٓر . .	pos
TRAIN_584	USER احتمال تشمل خليص والكامل والجموم بإذن الله والله أعلم	pos
TRAIN_199	USER كلام تدليس هذا . . اعدام للسنة ! ! لو للدواعش قصدك	neg
TRAIN_1409	USER كل واحد من المتسابقين يرعفوا بنفسهم	neut
TRAIN_24	لو كان بالبس او بالجمال مكنتش #الروح طلعت السما والجسم نزل تحت الارض ; )	pos
TRAIN_1136	تبقى على البال لو قل الكلام 💛	pos
TRAIN_735	عندما كنا صغار : نتصنع ( البكاء ) كي لا ( ننام ) ! والآن : نتصنع ( النوم ) كي لايعلم أحد بأننا ( نبكي ) #حقيقه	neg
TRAIN_1023	أعلم بأن الدنيا دوارة لهذا أعمل جاهدا على ألا تعود إليها بديون غير مسددة تجاه أحد . .	neut
TRAIN_1203	لانني أحبك لا أريد أن تمضي دقيقہ واحده من عمري إلا و أحادثك فيها ♡ . . ! !	pos
TRAIN_921	الحمدلله على النعم الي عندي ومش عندي غيري . .	pos
TRAIN_414	#فلسطين؛ روح من الله سواها لنا وطنا .	neut
TRAIN_719	. أستسمحك عذر وإن عزمت بالفرقاا أذكرني بخير لاا من جيت في بآلك .	pos
TRAIN_118	ﻣﺪﻳﻨﺔ ﺍﻹ ﻧﺘﺎﺝ ﺍﻹ ﻋﻼ ﻣﻰ . . ﺧﻂ ﺃﺣﻤﺮ ﺣﺪﻭﺩﻧﺎ ﻣﻊ ﺇﺳﺮﺍﺋﻴﻞ . . ﺧﻂ ﻓﻮﺩﺍﻓﻮﻥ	neut
TRAIN_181	USER هسا انت درزي وش دخلك بلاسلام	pos
TRAIN_874	USER هل صحيح سيتم فتح سد وادي الخوض اليوم ؟ ؟	neut
TRAIN_536	لا يستحق العتاب الا ذاك الشخص الي ما يترك لك مجال تعاتبه مره ثانيه ، يحسسك بقيمة عتابك ويحسسك بقيمتك عنده قبل كل هذا .	neut
TRAIN_941	لا تهتم . . بمن يكون رائعا في البداية . . اهتم بمن . . يبقي رائعا إلى . . ما لا نهاية ! ل وليم شكسبير	neut
TRAIN_1018	لا تكثروا من الفضفضة . . فإنكم لا تدرون متى يخون المنصتون . . - محمود درويش	neg
TRAIN_634	منو ما ينطر ذيك اللحظة اللي يطلع فيها من قروب بالواتس اب اول ما يخلص الكورس #لحظات_جميلة	pos
TRAIN_418	المكارم ما هي بكبر البيوت ، كم كريم سقف بيته من عشيش مو مهم تعيش وأفعالك تموت ، المهم تموت وأفعالك تعيش	pos
TRAIN_342	السعادة المفرطة كالحزن تماما . . تضيق بها النفس إن لم نشارك بها الأخرين .	neg
TRAIN_84	داخله المغنى حانه فى حته وبحر ناس ومدونات وماضى كدبنى بظروفه دى بنت حرام	neg
TRAIN_331	اذا عجزت عن امر ما مرتين لا تحاول الثالثه لانك رمه لو فيك خير كان انجزته . - احمد عماد	neg
TRAIN_154	الف مبرووك لجماهير الاهلي وهارد لكل الهلاليه مباراه ممتعه 💚 #مبروك_للاهلي 💚 M	pos
TRAIN_147	مفيش حد هيمنعك انك تحب بس اتقي ربنا في اللي بتحبه . . ♥ : ) #نصيحه	pos
TRAIN_1213	قل للزمن لا ضمت ايديني ايديك ينسى بنا نفسه ، و يوقف دقايق . .	pos
TRAIN_605	، كل ( ليه ) مرت على بالك ، جوابها . . ل أني . . أحبك !	pos
TRAIN_354	كتير في ناس في عيوني عظيمة وانهارت صورتهم . . بعد ما تعاملت بقرب معهم . . لهيك مش لازم نقدس حد أو نعطيه أكبر من حجمه . .	neg
TRAIN_1177	الحمدلله لم يتم الغاء بعثة الطالب المعتدي على ناصر الشمراني بعد قبول ناصر لإعتذاره	pos
TRAIN_1292	اكحل عيوني ب صورته لا صابني ضيق ويطيب ما في خاطري من عيونه ❤️	pos
TRAIN_310	ياا رب . . أمووت : ' (	neg
TRAIN_1278	لا تدخل عصك في شئ مايخصك .	neg
TRAIN_746	خلك انسان ما منك فايده عشان محد يطلب منك شي .	neg
TRAIN_903	USER هذا نموذج من نماذج كثيرة	neut
TRAIN_766	بعد ما كنت منافس شرس لإحدى البطاقات المؤهلة مباشرة لكأس العالم ، فجأة تخسر كل شي . . انسى تنام ، ومالك نفس تداوم ! #ياليل	neg
TRAIN_1422	اسعد الله مساكم . . غدا انشاء الله ورش ن.بعد محاظرة Eوتحديد الاختبار	neut
TRAIN_380	USER يعني نفاق العرب وصل لاعلى مستوى بهالكلام ، منظر مؤذي وهو يخنق بالصغير انا قرات كثير من تعليقات غيرمسلمين وكانو متعاطفيين مع الطفل	neg
TRAIN_301	USER HAHHAHHAHHA 😂 😂 والله يا آلاء ماحدا جابرك 😂	neg
TRAIN_567	لكل عين باتت تحرس في سبيل الله تحرس أمن وحدود بلادنا الغالية شمالا جنوبا شرقا غربا برا ، بحرا ، جوا عيدكم مبارك أعاده …	pos
TRAIN_411	أكد مرشح معارض بمحافظة مادبا على نزاهة #انتخابات_17 مشيرا لدقة اجراءات الهيئة المستقلة خلال كلمة القاها بمقره بعد انتهاء الاقتراع #الاردن	neut
TRAIN_48	علي المقيمين خارج مدينه الرعب المحافظه ع فروق التوقيت درجه الحراره ف الضل ٢٥ وده كويس للزواحف واحتمال يبقي جو هايل للكسل …	neg
TRAIN_731	لا دقت الساعه حنين واستنزف الشوق الهدو يستوطن احساسي اليقين إحساس ل احساسي عدو ما مات حب وهو جنين الا ف ' تقاليد البدو ' ! ”	neg
TRAIN_413	جعل من جابك الجنه يا اخوي سعيد	pos
TRAIN_1288	لا تحسب كسر الخواطر مثل كسر اليد ! ! اليد تجبر والخواطر تبقى عليله 💜	neut
TRAIN_1300	USER خليه يغازلني يا تبن	pos
TRAIN_395	#بالشواهد_البنات_اذكي_من_العيال عمركم شفتوا عجوز عمرها فوق الستين . . وتقول ابحث عن زواجي الحادي عشر ؟ لكي اجدد شبابي واصبح بع …	neg
TRAIN_116	انا ممكن اكون شخص سيئ ، بس يكفينى بجد انى عمرى ما كدبت بمشاعرى على حد او وهمت شخص بحاجه مش جوايه او حتى نافقت او جاملت حد عل …	neut
TRAIN_270	الصبااح الذي يتنفس بك ، يجعلني أرى النور وهو يغٔزل حول قلبي ب هيئة طمئنينة وفرح .	pos
TRAIN_1045	أنا نص الناس اللى . أعرفها برج الكلب	neg
TRAIN_159	“ USER : من لا يقدر قيمتك وأنت موجود ماهو مقدرها إليا صرت غايب ”	neg
TRAIN_1479	#سعيد_و_بسته_شوجي لاهي بستي ولانيب أعرفها 🌝 💔	neg
TRAIN_1067	قآل أحد آلحكمآء كل دقيقه تفكر في هم تنقص من عمرك سآآعه	neg
TRAIN_1175	👌 👌 “ USER : احب امثل دور اللي ما ينتبه لكل شيء ، مع اني غالبا ما تفوتني حتى اصغر التفاصيل ”	pos
TRAIN_1458	صدق اللي غلاته غير . . تجي غيبته غير	pos
TRAIN_1239	كل شيء إن زاد عن حده نقص إلا حب الإمارات يزداد بلا نقصا	pos
TRAIN_619	لا تشغل بالك بما ليس في يدك . . سلم أمرك لله وإبتسم و أطمئن . . فإن أتاك شيء فهو حتما لك . . وإن لم يأتك فتأكد أنه لا يناسبك . . ثق …	pos
TRAIN_1488	USER يحليﻻكم يابدايه ياروع قناة في العالم الله يسعدكم ويكتب اجركم زد رصيدك اروع برنامج في حياتي بدايه عسسل ZDRSEDK4 #	pos
TRAIN_852	@ اداء هزيل لا يرقى لان يطلق عليه مصطلح اداء ، ، a_habsi	neut
TRAIN_673	الأرصاد الجوية : استمرار فرصة لهطول أمطار متفرقة في البلاد قد تكون رعدية وتوقع بزيادة سوء الأحوال الجوية الأربعاء لينحسر نسب …	neut
TRAIN_1366	هنيئا لمن احبه الله عزوجل ثم اجمع من عرفه على محبته وإذا رحل من الدنيا اجمعت الناس حزنا على فراقه والسنتهم تلهج بالدعاء له	pos
TRAIN_38	انا زهقت من الحتفالات اللي علي التلفزيون ما بالك بقا من الاهلاويه #ايه_وضعهم_دلوقتي	neg
TRAIN_776	⚖️ د.جاري الكتابة . . أقوى وأفضل شيخ روحاني البغدادي الجلب الحبيب ورد المطلقه وزواج العوانس وطاعه وتههيج 00962785856164	neut
TRAIN_780	نبارك للإخوة المكرمين الثقة السامية ومنحهم عضوية مجلس الدولة ، نسأل الله لهم التوفيق والسداد .	pos
TRAIN_1143	كل ما صرت دب كل ما خلوك تركب قدام ^̵̵ فككر فيهاا ! ^ مسجل + مكيف ☻	pos
TRAIN_1060	آغليك لو آنهم طوآبير . . و صفوف مآبعت حبك لو على سوم ، سآآيم لآ صوت لآ صورة ولآ لمسة كفوف أحبك من الله . . و مغرم و هآآيم ♡̷̷ '	pos
TRAIN_985	افعلهايامعالي رئيس الهيئة العامة للرياضة وافتح الملف المالي للرياضة ولاتأخذك في الله لومةلائم ولاوجاهة وجيه أومكانة سفيه…ن …	pos
